,SMALL LoBM,ME1 BM2,ME1 BM3,ME1 BM4,SMALL HiBM,ME2 BM1,ME2 BM2,ME2 BM3,ME2 BM4,ME2 BM5,ME3 BM1,ME3 BM2,ME3 BM3,ME3 BM4,ME3 BM5,ME4 BM1,ME4 BM2,ME4 BM3,ME4 BM4,ME4 BM5,BIG LoBM,ME5 BM2,ME5 BM3,ME5 BM4,BIG HiBM,RF3,Mkt
199010,-7.1447,-5.9316,-5.9406,-5.3645,-6.6367,-6.6468,-5.0429,-5.1411,-4.726,-8.7169,-5.5046,-5.3231,-5.7703,-4.0457,-8.2313,-0.9255,-2.824,-7.4536,-2.8658,-2.6569,-0.7379,-2.4566,-1.8533,-1.4823,-0.6619,0.646666667,-1.24
199011,1.4228,3.084,3.7862,0.5769,-0.023,13.2293,6.1701,7.7763,7.6003,5.5065,12.3629,9.6373,8.6249,8.494,10.5802,9.2282,9.701,11.6227,10.3022,8.1504,9.0233,10.5906,9.2163,8.6864,6.6957,0.616666667,6.92
199012,-2.2237,-1.8176,-2.0083,-0.0611,-2.852,3.322,5.4158,4.292,4.1055,2.7486,5.8884,5.2706,3.9822,3.8529,3.3259,4.7037,4.5834,4.6802,4.0663,4.0346,3.8599,4.3879,3.5374,3.1979,3.2892,0.616666667,3.06
199101,8.2565,8.5224,10.6605,10.5314,12.6076,12.0781,7.0348,8.4274,7.3038,9.6074,9.8809,10.5315,7.6997,8.4119,4.7876,7.8994,5.4023,10.0558,4.0823,6.522,6.6787,7.4255,4.0224,7.1091,4.3672,0.563333333,5.21
199102,18.0621,13.9388,13.8766,13.2074,14.0843,12.6466,11.1631,12.5479,9.782,16.9237,10.1969,11.5551,9.4016,9.5376,12.0808,9.6113,9.7292,10.2827,9.6031,6.7554,7.4963,6.8457,6.0521,7.4991,7.7702,0.533333333,7.67
199103,10.362,12.7383,8.797,8.7695,9.7832,8.1447,5.6387,5.8386,6.2885,6.5951,6.7464,3.1783,1.9775,4.9057,6.3098,4.5554,3.3507,2.8694,4.2954,3.5457,3.7133,2.2595,1.215,1.4714,3.0262,0.48,3.09
199104,6.4536,4.9128,6.241,2.0265,3.926,-1.1102,0.0966,0.968,2.0048,0.4881,-1.5163,-0.5661,2.6511,2.7305,0.4014,-0.693,0.1842,4.008,2.3174,-0.8051,1.1026,0.4243,0.6548,1.1768,0.9683,0.483333333,0.25
199105,2.3237,3.1934,3.6899,1.538,3.088,4.1462,2.5898,5.5072,3.1771,2.5974,2.1767,6.3146,4.903,5.109,-1.6211,6.103,2.8487,6.7699,3.7433,5.2581,4.2409,4.8034,3.9145,4.3744,4.8581,0.48,4.12
199106,-4.997,-2.5912,-1.688,-3.0003,-2.8307,-4.596,-5.0182,-3.3315,-2.8646,-4.898,-4.2053,-5.1611,-3.5759,-1.6216,-5.8948,-4.9747,-4.6041,-5.9653,-3.0871,-2.9478,-4.7949,-6.9099,-4.5377,-5.0629,-4.7962,0.473333333,-4.52
199107,2.5286,4.7514,1.8717,2.9726,3.6147,4.3055,3.2409,3.6722,3.0572,2.3978,6.2172,3.9672,3.7455,2.8366,6.7886,6.117,3.8782,2.5723,4.5786,5.601,5.3402,3.8777,4.8758,5.7844,1.2636,0.46,4.73
199108,3.3616,1.9404,4.3661,2.8122,3.6676,3.8975,3.0362,3.4673,3.1202,2.87,5.3224,4.3323,2.3977,4.0621,6.5046,1.5637,2.0167,2.7497,3.483,3.0419,3.8326,1.1201,2.9569,2.2364,4.3842,0.456666667,2.78
199109,2.7333,4.4176,0.8705,0.4128,-0.1208,1.0055,0.2639,2.0566,1.3294,-2.4757,-0.169,-0.6685,-0.4541,0.8137,-2.2157,-0.4157,-1.8775,-0.7872,-0.1511,-1.1685,-1.9343,-2.2111,-0.2743,0.3434,-2.7044,0.47,-1.13
199110,5.271,2.7656,1.7081,2.4375,1.9798,2.2579,1.6008,2.304,0.99,0.8407,1.8755,1.5319,1.1582,3.1524,4.8205,1.9525,0.6486,1.8895,3.051,2.8778,1.0575,0.8636,1.653,3.5715,5.2041,0.446666667,1.71
199111,-0.0606,-0.7988,-2.2872,-2.2795,-1.3898,-4.7359,-4.3667,-1.7548,-5.3755,-6.4598,-3.8503,-4.2415,-4.0859,-4.8671,-6.1977,-2.6293,-4.9584,-3.7323,-2.9067,-5.0878,-2.1806,-6.4479,-5.658,-3.0428,-8.2048,0.423333333,-3.8
199112,1.2672,0.5867,2.6754,0.7014,1.3958,9.886,6.7487,5.0554,5.7787,7.877,13.2748,10.2232,7.62,9.1239,11.9542,12.0406,9.0984,8.533,8.6569,10.941,13.7715,10.7637,8.8187,8.8607,13.216,0.396666667,11.22
199201,24.0037,22.367,13.2661,21.2234,25.8918,11.4247,5.5985,6.3248,8.1745,11.9426,3.195,5.6745,6.035,6.9857,9.6389,0.3881,2.9349,1.8746,0.9172,6.396,-1.5491,0.0714,-1.4516,-0.5776,6.6574,0.37,-0.25
199202,5.1243,8.9568,5.6713,5.3637,9.9533,0.3717,2.6083,1.7537,4.5279,6.1474,0.9675,2.2887,3.3735,3.8234,7.3883,-0.5341,2.9515,2.6308,2.4531,4.2954,1.0909,0.4717,2.1791,3.4825,8.033,0.333333333,1.37
199203,-2.2997,-2.2526,0.5112,1.364,1.6373,-8.2044,-1.8923,-1.6401,-0.3244,-1.0442,-5.2978,-1.9965,0.1062,0.1962,-1.3885,-5.0433,-0.8042,-2.8755,-0.6067,-2.2136,-3.089,-1.9457,-0.5465,-1.5978,-0.1684,0.32,-2.32
199204,-8.2864,-5.5729,-6.8363,-3.5271,-2.7407,-6.7166,-2.9932,-2.59,-2.5491,-0.9401,-4.4336,-1.3072,-1.3753,0.2024,2.193,-2.2319,0.7246,1.325,3.4175,3.2833,-0.2115,4.1153,4.6874,2.1907,6.9182,0.313333333,1.39
199205,-1.9165,0.2685,1.2609,-0.5559,1.9178,-0.8147,0.4203,1.0215,0.9379,4.0083,0.8701,-0.5481,2.2362,0.4279,2.6688,0.3046,1.4478,1.9463,0.9991,-0.3071,0.955,0.6813,0.5698,0.7166,-0.119,0.313333333,0.58
199206,-8.919,-5.4034,-5.1037,-4.0484,-3.5754,-6.3425,-5.865,-2.7689,-2.7234,-1.8615,-5.1364,-3.5,-2.0941,-1.3001,-1.4259,-2.0451,-4.0585,-1.7093,0.1456,-1.1052,-1.8817,-2.0632,-1.8035,-0.8075,2.4234,0.306666667,-2.02
199207,-0.0105,0.5382,0.4533,1.9203,2.4695,2.8947,4.1304,3.2369,4.4697,3.212,5.0615,4.3006,3.5616,5.0527,4.028,4.7311,3.8476,3.3905,4.77,2.1281,4.1584,4.2522,4.4963,4.4082,1.7901,0.303333333,4.08
199208,-4.1157,-2.5923,-2.455,-1.6392,-2.5152,-4.0879,-3.1289,-0.4525,-0.3764,-4.1741,-4.5285,-2.2131,-2.3576,-1.5511,-2.8763,-1.6596,-2.341,-2.2213,-1.5475,-4.3415,-0.6012,-2.5773,-1.625,-3.3483,-6.3401,0.296666667,-2.12
199209,0.1969,2.9317,1.0038,1.0002,0.8199,2.15,1.6249,3.8118,2.1629,2.5025,2.3143,2.3961,1.7568,0.5986,1.6902,-0.3424,3.5984,1.389,1.1639,0.6936,2.2059,2.8875,1.751,0.9595,2.1401,0.276666667,1.45
199210,0.9902,2.3577,1.5384,1.4439,1.7747,4.76,4.5065,2.4642,1.1739,2.4466,6.5369,3.3447,1.5506,2.2805,1.4826,5.3994,0.7875,1.1807,1.6876,4.772,2.9835,2.4507,-1.058,0.9098,1.1399,0.25,1.25
199211,8.5159,8.4037,7.5482,8.1309,8.0781,10.5253,9.0047,6.3924,5.574,5.9763,10.6125,6.8703,6.8015,5.4183,4.7331,6.9176,4.7466,4.0206,2.6902,4.8565,4.3739,4.1827,2.6991,2.793,7.5231,0.24,4.36
199212,2.6346,4.4685,3.0237,4.4428,6.0673,0.6556,2.4751,3.1016,5.8417,5.7313,2.6383,5.7392,2.0418,4.1761,4.0989,1.3969,2.3281,4.4315,3.4611,4.3404,-0.6605,1.7936,2.8786,2.5851,3.2048,0.246666667,1.81
199301,7.6857,9.6408,9.0193,7.3574,10.1127,0.0151,3.2005,4.4191,4.8469,8.0101,-0.1114,3.48,4.6136,3.2715,4.1113,0.866,1.1431,2.516,2.3958,4.727,-1.0896,0.5418,1.0746,3.1725,7.5641,0.246666667,1.16
199302,-4.8034,-4.1408,0.6096,1.437,0.7283,-8.2289,-3.6743,-0.0298,2.1593,2.9106,-8.3402,-0.196,1.3546,0.9782,3.2253,-4.8386,1.3575,1.7642,3.1336,2.7533,-3.2066,1.0898,4.1947,4.4513,3.7274,0.243333333,0.34
199303,1.2423,2.3508,1.9165,2.3595,4.4424,0.388,2.105,3.8215,1.6088,3.202,3.4536,2.5052,2.9509,3.0185,5.7447,1.5747,4.7407,3.9922,3.159,2.0761,2.0763,3.0429,3.5303,1.7584,2.389,0.233333333,2.55
199304,-2.7075,-3.8566,-0.4242,-1.9985,0.7417,-3.4049,-3.682,-1.7231,-2.2544,-4.4654,-5.3315,-3.46,-2.8221,-1.534,-1.538,-4.2399,-2.3426,-1.5791,-2.2482,-1.9656,-5.529,-2.2158,-0.1543,-1.1324,-0.2197,0.236666667,-2.81
199305,4.6818,5.6465,3.49,3.6745,5.1469,7.5191,4.1648,3.6792,1.8086,3.5675,8.0485,5.5629,3.0363,1.9158,2.6107,7.0301,3.9896,1.3809,1.0093,2.9452,3.0576,3.2072,1.4557,0.9204,0.0547,0.236666667,3.11
199306,1.7115,1.05,3.9869,1.4547,2.4107,-0.5582,0.0566,0.2516,-0.1878,0.2373,-0.7881,0.2255,0.6514,2.1882,1.5434,0.0916,0.6121,2.0613,1.8355,3.1738,-2.8111,-0.4974,1.9909,2.2521,4.1598,0.236666667,0.56
199307,-1.0471,-0.1618,1.2256,1.5969,3.3691,-0.0562,0.5284,1.1026,3.1448,2.2799,-0.3913,0.2859,1.1324,2.2646,-0.0972,-2.4739,1.0879,1.0867,2.4277,0.3476,-1.4565,-0.8346,1.1045,2.2336,0.8018,0.236666667,-0.1
199308,4.9997,5.2099,3.0665,3.53,2.3594,3.63,5.8189,4.8865,5.3032,3.4447,4.3631,4.6615,3.8489,2.8852,3.0719,5.7348,3.9766,4.5217,3.4299,4.8801,3.4703,3.4753,3.7921,3.9519,4.7755,0.246666667,3.96
199309,2.2976,3.238,4.9206,2.9267,3.9176,3.4378,3.0372,2.0194,2.5296,2.2795,4.043,0.7435,1.5844,1.5979,0.7188,0.4427,2.0109,0.2774,-0.3869,-1.2032,0.114,-1.3424,-0.4726,0.9924,-2.0342,0.25,0.14
199310,4.8636,4.5734,6.662,6.2319,5.3577,4.1139,3.4573,1.0807,1.408,1.3913,2.5508,-0.3208,0.8255,0.2577,4.1292,3.2493,0.3405,-0.3309,-0.8775,-0.5603,3.4192,1.1643,-0.5592,-1.1651,1.5727,0.243333333,1.63
199311,-3.8499,-2.6124,-1.7126,-1.5546,-0.8864,-2.8793,-2.6967,-2.2396,-4.3821,-3.5264,-2.5751,-2.3658,-2.8224,-2.9716,-0.4954,-1.6338,-2.9735,-2.7506,-2.76,-4.5936,0.4054,-0.3492,-2.747,-3.0535,-0.1046,0.243333333,-1.64
199312,-1.0336,-0.0676,0.4185,1.0677,0.1593,1.9046,4.1537,4.5737,1.4672,3.8171,3.6488,6.2821,5.6195,3.7753,3.0135,4.3043,5.4048,4.123,2.5534,3.5442,0.7586,2.5449,2.3595,1.9136,1.5284,0.233333333,1.88
199401,4.6965,6.504,6.2471,5.4553,8.7374,2.1107,2.9125,2.3453,3.1981,5.0129,2.0312,1.7295,1.5149,2.3319,6.845,3.6387,3.0926,3.6782,2.2056,2.6857,1.5645,3.3526,4.3558,2.601,4.2317,0.243333333,3.12
199402,-2.9759,0.4616,0.2365,1.1976,1.2072,-0.4648,0.3522,0.3165,-2.0786,-1.2799,-0.7846,1.8044,0.8737,-1.6119,-1.7881,-0.6833,-0.3687,-1.6404,-2.6922,-4.5053,-1.8346,-0.9697,-2.65,-4.238,-4.5935,0.23,-2.34
199403,-7.1054,-3.5794,-3.9686,-3.3195,-2.3583,-7.0566,-5.407,-5.1143,-3.4816,-6.2066,-5.7362,-4.6004,-4.0927,-3.8154,-5.0367,-5.6059,-5.2242,-3.9501,-2.6834,-2.22,-3.4825,-4.0936,-3.5893,-4.3119,-4.6061,0.243333333,-4.51
199404,-5.0217,-2.5387,-2.4522,-0.9156,-0.1287,-2.2515,-0.0136,0.9539,1.1946,2.4024,-2.2453,2.0646,0.9079,1.0261,1.3932,-0.61,1.2013,1.6398,1.9305,1.9334,0.2077,-0.1562,2.8992,1.2819,1.2646,0.25,0.95
199405,-2.1282,-0.5409,1.9148,-0.355,0.86,-1.0168,-1.5306,-0.8786,0.5712,1.3755,-1.464,-1.2506,0.596,-1.2364,-0.3202,-0.4787,1.1966,0.2443,-1.9892,-1.8852,1.2004,2.607,1.458,-0.3015,0.8774,0.283333333,0.89
199406,-6.0099,-4.1007,-3.4898,-2.7186,-1.6543,-5.6177,-2.5747,-0.2097,-1.2454,-1.1939,-4.7228,-2.0906,0.0162,-1.3319,-1.6104,-4.8367,-2.6025,-1.101,-1.6537,-3.6816,-3.2328,-2.5396,-1.4051,-2.1562,-3.6675,0.296666667,-2.72
199407,0.612,-1.0077,-0.0383,1.1301,1.6174,2.3778,1.9792,1.7757,2.4195,2.7765,2.8237,1.5231,1.6643,3.092,3.8665,2.6451,2.654,3.6159,5.2264,5.0286,2.6994,2.6389,4.4475,3.5974,1.4313,0.3,3.1
199408,1.9181,3.2667,3.4314,2.6058,3.5482,9.4185,5.7431,3.5888,4.2293,5.1325,10.3646,4.1454,5.7665,2.131,6.158,8.2532,5.5642,2.0356,2.9344,5.4024,6.2164,4.7109,2.5436,3.7769,4.7227,0.32,4.38
199409,1.1533,1.6572,1.6946,2.6609,2.2103,0.2508,0.8526,0.0083,-0.4414,-0.9458,0.8117,-1.5989,-1.9511,-1.546,-1.2754,-0.4549,-2.5864,-2.0341,-3.8367,-2.6586,-0.9744,-3.8472,-3.1567,-4.036,-4.5662,0.34,-1.94
199410,-1.677,1.1634,0.1922,1.236,0.3676,1.0374,-0.0718,-0.6126,-0.7515,-3.7635,2.2169,0.0559,-0.2952,-1.3044,-2.4067,1.6246,0.7373,-0.267,-0.3571,-2.4555,2.518,1.266,3.2294,1.0801,2.2854,0.373333333,1.72
199411,-5.4368,-3.7201,-4.91,-3.0769,-3.4069,-2.7549,-4.6236,-3.9502,-3.4333,-5.1598,-5.2084,-4.1104,-3.4605,-3.7027,-4.6327,-4.1392,-3.9394,-4.3089,-3.5929,-6.0809,-2.7324,-5.188,-3.1726,-4.915,-3.0959,0.373333333,-3.67
199412,-6.111,-3.753,-2.7037,-1.036,-1.5081,0.4885,1.6428,2.3913,2.2077,1.6736,1.6449,3.2824,2.1366,4.0801,4.9268,1.924,0.736,0.499,0.9788,2.1169,0.6578,1.2067,0.3637,1.3117,1.3472,0.396666667,1.3
199501,4.508,6.7377,6.1014,3.4589,4.8584,-1.0209,-0.646,-0.3252,0.0559,-0.0249,-1.5566,-1.813,-1.0888,0.4159,0.522,1.1663,1.431,1.3135,3.5287,2.6988,1.7499,2.6752,4.1247,4.3801,3.8279,0.41,2.22
199502,1.7939,2.5527,1.6169,1.4499,3.8459,4.017,2.7345,3.5431,4.1343,5.344,5.2618,4.1727,4.6288,4.9407,5.7331,4.1521,5.6853,4.8175,4.0529,4.9855,4.0125,5.9438,3.8442,4.5448,5.7116,0.42,4.03
199503,1.1377,1.7001,0.1332,1.4501,1.5615,3.4741,2.3584,2.6903,1.5371,2.3205,3.1383,2.9851,0.8614,0.569,1.2405,3.4442,3.3929,2.5573,2.1786,0.5479,3.4715,4.1952,2.1978,1.0096,2.0612,0.426666667,2.65
199504,0.6429,3.1719,2.1554,3.1783,4.0539,0.6194,2.4845,3.6157,2.7726,3.0844,0.2777,1.1639,2.1799,3.9637,2.6896,0.1637,1.6985,2.9707,1.4543,3.3352,1.2129,0.3937,2.5643,2.6184,5.7866,0.433333333,2.55
199505,1.1032,1.5827,1.1217,1.3113,3.082,0.9839,1.9625,1.5931,2.1988,3.469,2.2621,-0.5816,2.1556,2.6977,2.2322,2.5435,1.9525,1.7461,3.9775,4.7603,2.7186,3.5049,4.8731,5.5982,5.7109,0.48,3.44
199506,8.1085,8.8844,5.4394,4.6203,4.3024,8.2702,4.8296,3.8532,4.5691,3.5078,5.2811,2.4782,3.7792,2.9126,2.004,6.3968,3.6025,2.1978,2.9062,3.1635,3.6568,1.6413,1.4143,1.3964,2.4997,0.483333333,3.19
199507,6.1411,5.7734,6.7757,4.0275,5.5807,8.6281,6.5099,3.8772,5.8603,4.4488,8.3862,4.0265,4.155,5.0283,5.2338,8.5253,5.4654,3.8971,3.9522,3.177,3.7641,3.9489,3.5223,2.8412,3.8889,0.486666667,4.17
199508,5.2414,4.0219,4.6744,4.9611,4.4163,0.8874,1.7183,2.2047,3.5456,3.3315,0.7523,1.8933,2.1336,3.2331,4.0042,-0.0942,1.255,2.0098,2.0887,3.5126,1.0391,1.3351,0.9642,1.8951,4.3795,0.463333333,1.02
199509,3.6345,3.065,2.319,3.0853,3.4674,1.5948,1.6814,1.4219,2.1888,0.9445,2.8062,0.5453,2.4807,1.8693,0.1157,3.588,1.6234,2.0007,2.6107,1.1267,3.3295,3.0461,2.316,4.7381,4.4367,0.45,3.78
199510,-6.3836,-7.309,-4.9085,-2.7407,-3.323,-7.301,-7.1912,-5.1969,-4.5966,-5.8942,-3.3874,-4.0707,-2.3992,-3.8714,-3.261,-1.8059,-3.8402,-2.8926,-0.1879,-2.8703,-0.3886,-0.4881,-1.4824,-2.6756,-2.9549,0.456666667,-1.05
199511,-0.7408,0.1393,-0.6513,0.7349,0.2325,4.321,4.793,3.7649,5.1962,4.8558,5.9228,3.0008,3.2053,4.3749,6.53,4.8857,3.5553,3.8983,4.4012,6.0582,4.8943,4.6731,5.2956,5.8407,5.3751,0.44,4.38
199512,-0.9559,1.3439,0.2319,1.9826,0.2139,1.7715,2.9651,3.2865,2.4318,2.6388,0.2192,1.1317,3.3984,2.2275,1.2805,-2.1149,-0.0572,1.5057,1.4064,-0.5202,-0.6336,1.9107,1.8227,1.771,1.737,0.46,1.52
199601,4.3316,5.7307,3.3659,3.2831,4.5797,-1.6653,-0.9504,0.6929,0.1582,2.0391,-1.6449,0.9097,-0.2562,1.7687,-0.0035,0.7259,2.3986,2.1275,1.4251,2.2261,3.5767,2.5373,3.3577,3.384,2.9956,0.446666667,2.69
199602,4.1381,4.3212,4.3427,2.7112,4.2944,5.5873,4.8956,1.6632,2.0558,1.0947,7.0776,3.2395,1.8958,3.1688,2.138,5.4568,1.0965,1.5266,0.6717,-0.7051,2.3542,2.2781,1.5736,0.586,1.9837,0.436666667,1.72
199603,3.9463,3.1335,2.8845,4.1584,2.8542,1.8597,2.4999,2.0862,2.888,3.9884,2.4139,1.2265,4.0892,2.631,1.8932,1.5899,1.8595,1.9768,1.0727,2.1254,-0.4418,3.1729,2.1428,2.0422,1.2798,0.403333333,1.12
199604,6.0645,9.0806,8.1476,5.1212,6.2121,11.0835,7.7081,3.0762,4.0255,4.1849,7.0563,4.0599,2.3189,2.4716,0.3651,6.3935,5.9061,4.2895,0.5723,-1.307,3.3834,2.3549,1.5128,-0.2088,-1.0923,0.413333333,2.52
199605,10.0544,8.1028,9.8387,9.5873,8.0184,6.1643,3.9066,4.9424,4.4263,4.6937,3.5594,2.8926,1.5052,2.5723,1.0004,2.4623,0.4347,0.9034,1.3301,0.2735,2.3665,1.5887,0.6249,1.9817,2.7063,0.423333333,2.78
199606,-5.9791,-3.9041,-3.3746,-2.55,-1.6159,-8.2023,-4.7094,-1.9092,-0.7141,-2.3262,-7.3296,-2.405,-0.3679,-0.4482,-1.1296,-4.7685,-2.4476,-1.5186,1.6143,-0.1774,-1.3921,-0.0207,0.4859,-0.2359,-0.4015,0.426666667,-0.74
199607,-14.172,-10.5416,-7.392,-5.6979,-6.0074,-15.9048,-9.9057,-7.1865,-5.1009,-6.0608,-12.1229,-7.1497,-4.753,-6.1248,-6.107,-8.7824,-5.9797,-4.6554,-4.3222,-5.366,-6.7035,-4.7948,-3.605,-4.9766,-6.3444,0.423333333,-5.52
199608,3.7231,4.2623,4.1139,3.8779,3.5389,7.8944,6.3931,2.4495,5.1805,5.3984,9.2105,6.8297,5.9349,6.801,4.1178,6.008,5.7386,5.3406,5.1164,4.7141,2.9814,2.3289,4.4064,2.9812,2.3457,0.42,3.18
199609,0.9196,1.8929,1.949,3.0719,2.2598,5.4638,3.1027,2.3014,3.4242,4.0443,8.4416,3.9751,2.7478,2.3431,1.8126,5.5695,4.6751,2.8718,4.1565,3.3374,8.383,4.8641,3.7206,2.8365,3.2262,0.433333333,5.45
199610,-7.2915,-3.2957,-1.9422,-0.4693,-0.3503,-6.1835,-2.0929,0.9907,1.384,0.9996,-6.5966,-2.5288,-0.3337,1.5326,0.0939,-3.6922,1.8092,1.5583,2.3785,2.8917,-0.3421,0.3663,4.1385,4.0927,3.5737,0.423333333,1.28
199611,-1.5424,-0.4106,2.7539,3.693,2.665,1.8345,3.3304,5.1643,3.816,4.1607,1.922,6.5965,6.2707,5.2964,4.5137,4.8711,5.3178,7.0939,5.6986,8.6121,7.6161,7.4243,7.1821,6.9957,6.2204,0.423333333,6.66
199612,-4.9993,-0.93,-0.8697,1.6314,-0.4756,0.4619,0.999,3.1679,3.6371,2.0181,-0.4367,0.6979,1.8141,0.5086,2.6402,-1.6971,0.2991,-0.2322,0.8153,1.9494,-3.2455,-1.6413,-2.1305,-1.1868,-1.6363,0.43,-1.24
199701,11.2238,10.5343,9.5173,7.6925,7.1703,3.6949,3.5181,2.1587,1.4112,2.1,0.9207,4.0985,1.5873,3.3087,4.4834,1.5774,4.2222,3.6323,1.5337,4.2309,5.6224,4.7868,4.6454,2.9976,3.3567,0.44,5.43
199702,-5.0606,-3.2859,-1.0595,0.1542,1.7332,-7.8478,-2.5467,-0.9463,1.0196,1.7941,-6.3712,-0.3353,0.9669,2.3401,1.1015,-3.911,1.5015,0.8536,1.5651,3.3082,-0.574,-0.3735,0.9884,2.7604,3.1604,0.433333333,-0.1
199703,-9.5273,-7.3753,-3.9692,-2.2963,-2.1535,-9.1683,-6.8513,-2.7816,-2.3321,-1.6258,-8.2047,-4.0105,-3.2314,-2.6577,-2.0305,-8.6032,-4.1721,-2.4351,-4.0009,-3.759,-4.9994,-3.1624,-2.5237,-4.1578,-4.6711,0.423333333,-4.59
199704,-5.2035,-4.8824,-3.9779,-1.6626,-2.3373,-4.8689,-1.7867,-0.6919,1.8678,0.4464,-2.0533,2.4505,3.1666,2.4381,2.368,1.1636,2.0904,2.6973,2.2854,1.5558,4.1454,2.7673,4.0245,1.4823,3.8917,0.416666667,4.47
199705,7.3011,9.9178,9.1917,7.9337,6.1742,18.2739,13.4418,10.585,10.2071,8.486,19.7457,11.6757,7.7057,7.1625,8.5154,12.8804,7.3077,5.936,7.0612,8.2239,9.358,7.4907,5.5391,5.7498,6.541,0.45,7.23
199706,2.4165,3.7886,5.5646,5.1708,5.3545,0.8466,3.9865,6.289,5.9132,6.7208,3.995,3.829,4.7782,5.5655,5.6052,2.0923,4.3564,3.9958,3.5286,5.1002,3.314,2.3261,4.6137,4.4608,3.0881,0.43,4.47
199707,2.1508,3.9603,5.7238,5.664,5.1323,4.2893,5.3303,3.7673,4.9935,5.6896,5.006,6.5434,6.5431,5.5873,6.4001,6.731,6.9365,7.2224,6.7387,5.7004,9.7708,8.3955,8.8789,7.913,9.0215,0.43,7.76
199708,6.1129,4.0408,3.8665,4.7451,4.4451,4.0224,1.9787,4.4531,2.3255,3.2173,3.0855,3.3376,1.2767,-0.2083,1.1798,0.0002,-0.1562,0.5559,-0.9179,0.3682,-4.6798,-2.6918,-3.5355,-2.78,-2.8235,0.403333333,-3.74
199709,10.0239,10.353,9.588,8.2082,9.3991,7.9634,8.419,7.831,8.0903,7.1016,7.5673,7.1751,7.7294,7.1467,6.8466,5.56,5.4215,6.0597,6.1385,4.1328,4.4828,5.1801,6.0504,6.7299,6.5147,0.426666667,5.79
199710,-3.698,-0.9345,-2.4154,-1.058,1.4534,-6.1654,-4.4288,-3.1433,-2.4733,-3.2709,-6.4644,-3.3985,-3.756,-2.2293,-3.3207,-6.8508,-4.7646,-2.5708,-3.9264,-4.6303,-3.0064,-4.5366,-3.2813,-2.3188,-2.0077,0.423333333,-3.38
199711,-6.0343,-3.664,-4.1408,-1.5094,-1.4114,-3.3238,-2.151,-1.1359,0.6015,-0.5886,-3.0807,-2.6647,1.9454,2.4179,0.6698,0.5644,1.12,3.449,2.9628,2.5774,3.5438,3.0155,4.0937,3.8281,4.2403,0.416666667,3.37
199712,-11.0304,-6.8486,-5.1035,-2.4182,-2.5454,-1.6663,-2.5313,1.8351,3.338,1.5484,0.3351,-0.3674,2.8967,4.366,2.3664,-1.6843,2.1308,3.7503,6.1202,0.5032,1.1346,2.8849,3.7989,3.3665,5.3869,0.43,1.8
199801,4.1132,1.7162,1.9151,1.11,2.6892,0.2446,-1.1487,-2.1192,-2.7757,-0.5253,0.2045,-1.8801,-1.0273,-3.9836,2.1714,-1.4539,-0.0135,-1.9635,-0.5221,1.8286,1.0154,-0.8388,-3.3403,-0.5793,-0.8953,0.433333333,0.58
199802,3.9337,5.3797,5.9176,6.3234,5.6603,9.798,8.8935,9.6667,7.1242,7.5607,8.8428,10.5056,7.1927,8.7189,8.9181,10.1233,7.9143,7.0364,5.9532,6.0427,9.2464,7.537,8.5213,6.1766,7.8564,0.433333333,7.43
199803,4.6484,6.7007,4.7012,5.2302,5.3135,4.015,5.6927,2.6067,4.3369,4.8317,3.735,3.3425,5.0218,4.2824,5.6639,3.9355,5.1012,4.8618,4.4641,8.1774,4.4497,4.3282,4.4106,6.0564,7.1269,0.403333333,5.15
199804,2.7426,3.2525,6.6813,3.3321,3.3744,-0.5164,2.1061,0.4362,2.8997,1.8267,0.2669,-0.0331,0.725,0.0468,1.6743,0.5328,-0.0119,0.2227,-0.2995,0.8148,1.7902,1.0361,0.4731,0.5493,-0.6326,0.403333333,1.16
199805,-5.7525,-6.6829,-3.0232,-2.936,-2.2414,-9.3574,-6.273,-4.937,-2.593,-3.8951,-8.0972,-7.0245,-4.931,-4.3358,-2.5736,-5.8878,-2.9269,-4.1809,-2.1111,-3.4554,-3.4103,-2.8219,-2.5874,-2.0537,0.5537,0.406666667,-2.67
199806,-5.2937,-3.784,-4.7069,-2.8565,-3.7047,-0.2311,-2.6401,-0.6738,-0.964,-0.9037,0.2839,-3.024,-2.0883,0.636,-1.3179,-0.1009,-1.4137,-0.0244,0.3605,-1.0728,4.5091,1.0271,0.8351,0.4621,1.0994,0.413333333,3.59
199807,-7.1213,-6.4283,-5.3751,-5.612,-4.0505,-7.5685,-7.5619,-9.6289,-8.3594,-7.3498,-7.9693,-7.4483,-8.0561,-8.8248,-7.6081,-5.9086,-5.6416,-5.722,-4.9918,-4.2233,-2.0069,-2.2218,-4.5407,-3.9247,-3.6325,0.403333333,-2.06
199808,-26.4392,-21.164,-20.7938,-18.0505,-18.4348,-25.3304,-20.0028,-18.1809,-17.8295,-17.9737,-23.5072,-21.6841,-17.4644,-16.8802,-17.6144,-21.6916,-19.0869,-17.707,-12.134,-13.8813,-15.3888,-17.0578,-16.5029,-10.2514,-10.9583,0.413333333,-15.65
199809,4.1155,4.4102,2.7139,2.483,-0.2816,12.1309,8.8899,5.7787,4.363,6.0328,12.647,5.359,8.7858,4.7682,2.6061,6.8339,6.5405,6.7526,4.7195,5.8965,9.3324,3.6415,4.3173,3.9583,7.7358,0.43,6.61
