,SMALL LoBM,ME1 BM2,ME1 BM3,ME1 BM4,SMALL HiBM,ME2 BM1,ME2 BM2,ME2 BM3,ME2 BM4,ME2 BM5,ME3 BM1,ME3 BM2,ME3 BM3,ME3 BM4,ME3 BM5,ME4 BM1,ME4 BM2,ME4 BM3,ME4 BM4,ME4 BM5,BIG LoBM,ME5 BM2,ME5 BM3,ME5 BM4,BIG HiBM,RF3,Mkt
197106,-0.422,-3.5857,-2.2913,-1.2437,-2.1789,3.6934,-1.603,0.3284,-2.113,-3.3626,-1.7361,1.743,-1.4027,-1.886,-2.492,1.2396,1.0376,2.4405,0.5801,-3.9426,1.2369,-0.8531,-0.2782,0.8516,-0.2821,0.313333333,0.27
197107,-8.6193,-8.0617,-7.2682,-6.0179,-5.9248,-6.4101,-4.7229,-3.456,-6.4962,-5.7433,-8.0235,-4.2436,-3.2115,-6.0078,-4.687,-3.6115,-4.194,-3.8533,-4.245,-7.6081,-3.9818,-3.9036,-3.4541,-3.2955,-5.4874,0.353333333,-4.1
197108,3.2904,4.3823,2.814,4.5555,5.6658,4.0763,7.0717,3.2397,6.1513,7.789,6.5548,4.8173,2.27,7.1372,8.9974,7.0205,4.2863,2.3318,3.2849,10.5583,5.4018,4.6593,-1.4637,1.9692,13.5874,0.413333333,4.26
197109,1.2092,2.0897,-0.1538,-0.6053,-2.4154,2.1,-1.1794,-2.0313,-1.7237,-2.8304,1.1319,0.4089,-0.7329,-1.273,-2.9794,1.8795,-0.9544,-0.1907,-0.3825,-4.4393,0.3387,-1.1075,-1.3129,-1.4516,-2.1494,0.413333333,-0.48
197110,-7.859,-6.7823,-7.0626,-4.4634,-7.2847,-5.9569,-5.3177,-3.0833,-4.3483,-6.6553,-7.99,-6.4689,-3.0367,-4.9672,-5.2486,-3.3647,-3.2479,-2.0649,-5.715,-5.8661,-3.4926,-5.231,-3.6396,-2.7068,-4.0156,0.403333333,-4.05
197111,-3.2672,-5.7882,-3.7531,-4.3957,-5.5661,-1.8937,-2.1995,-1.6622,-2.4273,-2.7362,-1.9211,-1.1776,-0.8757,-3.8736,-4.7168,0.3349,-1.879,-2.6111,0.5239,-4.3881,1.1001,1.0482,-0.1367,-0.5533,0.2834,0.37,-0.09
197112,14.4857,14.2443,10.729,11.7897,13.3978,13.0665,14.0792,12.8952,10.8785,12.6507,14.1162,9.5368,10.0409,12.225,12.3823,12.3215,9.9052,8.6596,8.3569,12.461,8.4533,9.3147,8.9091,6.9302,8.9392,0.37,9.08
197201,13.2243,13.3839,11.9412,10.7825,14.8231,9.3967,6.4271,5.4412,6.8567,11.0324,6.0628,3.9112,2.8906,5.9948,8.4751,3.134,1.9438,1.4454,3.0968,8.265,2.7529,0.5406,-0.7944,0.8187,6.383,0.343333333,2.78
197202,3.0288,5.4772,4.1469,4.2322,3.5288,5.0846,4.4007,4.4269,1.6839,4.1196,6.8812,4.0885,1.7378,-0.1268,1.9588,5.4574,1.8077,-0.0091,2.1309,0.388,4.6021,2.2469,1.2734,0.373,0.064,0.303333333,3.12
197203,2.9574,0.1033,-1.7722,-1.6814,-0.4498,1.8952,1.7883,-0.8489,-0.3152,-1.5953,2.4413,0.9326,2.002,0.4775,-1.7522,0.8273,-0.2286,2.905,1.8853,0.8433,2.5899,0.9958,-3.8957,-1.9027,2.8601,0.27,0.9
197204,-1.2312,0.1863,-0.9854,1.2499,1.1047,-0.3021,0.8416,1.9206,1.8755,1.6854,1.5955,-1.0262,0.0195,0.3858,0.1818,-0.9256,-0.7039,-0.3746,1.2618,3.5647,0.8988,1.5791,-0.2661,0.1594,-1.088,0.27,0.58
197205,-1.574,-1.902,-4.1156,-2.2708,-2.242,-0.4999,-1.6408,-1.8829,-3.3741,-1.454,1.2148,-2.0168,0.7275,-0.8121,-3.4503,3.7084,-1.4808,-1.5419,-0.0409,0.4975,3.3767,-0.5376,3.2713,1.003,-2.6657,0.286666667,1.55
197206,-4.2146,-4.6749,-3.023,-3.3495,-3.7598,-4.4179,-2.0794,-1.3567,-1.4561,0.7754,-0.1086,-1.9376,-4.1638,-4.2605,-5.8427,-4.0661,-1.8151,-2.1197,-4.643,-7.7827,-0.6541,-3.2331,-2.7486,-2.3387,-6.6736,0.293333333,-2.14
197207,-7.1083,-4.9735,-4.0501,-3.4907,-2.7841,-5.2662,-4.8438,-3.2931,-1.7204,-3.9096,-3.3306,-1.3101,-3.1209,-0.6473,-1.0169,-3.4807,-4.0782,-1.9264,0.0069,-2.0854,1.6293,-1.2429,0.1826,-1.3126,-1.6451,0.3,-0.49
197208,-1.6386,-2.6188,0.6418,-0.0705,2.2304,-0.5222,-1.6713,2.3176,1.458,4.9897,0.3829,2.0107,3.0571,5.3939,4.1215,-0.0482,2.8373,5.042,5.2415,7.068,0.664,6.8372,7.2138,8.9594,6.1542,0.296666667,3.55
197209,-4.9184,-4.8009,-4.8305,-3.6909,-4.1984,-3.5157,-3.5498,-2.2165,-2.2407,-3.3148,-1.6408,-2.5451,-1.0348,-1.9631,-2.6219,-1.9001,-3.1189,-0.8265,-2.3718,-3.9988,0.2125,-1.734,-1.7357,2.0031,-3.754,0.313333333,-0.8
197210,-3.2705,-3.3888,-2.8592,-2.1293,-1.928,-4.0425,-0.3182,1.3506,0.6992,-0.6545,-2.9498,-0.9415,1.46,0.7255,0.3198,-1.533,-0.6717,1.6612,2.3444,-0.9554,0.9864,1.0753,2.2164,2.3246,1.057,0.343333333,0.92
197211,-0.4577,3.9778,4.8446,5.968,6.0429,4.4635,4.9164,7.2107,4.3425,7.7099,2.9835,4.4009,6.4482,7.5255,7.4313,6.6315,7.9492,6.4243,7.0591,11.0542,1.5477,6.6727,6.754,8.1146,13.8047,0.37,4.97
197212,-1.9083,-2.3832,-3.4108,-2.5345,-1.4525,-0.638,-2.7064,0.4054,-3.3763,-2.3314,0.9981,-0.4593,-0.5906,-1.0676,-2.6231,0.5592,-1.0791,-1.0782,-1.4912,-4.4099,3.7105,-0.1227,-0.6771,-0.0025,-2.6384,0.38,0.99
197301,-8.095,-4.9654,-2.8267,-3.5458,-1.3618,-10.6416,-5.5263,-6.8587,-2.9316,-5.8796,-7.7173,-7.6341,-5.8993,-3.6055,-4.9391,-6.4346,-7.3056,-5.6826,-3.4461,-4.2466,-1.546,-4.0219,-1.1192,0.7145,-4.3609,0.393333333,-2.85
197302,-13.9399,-8.8132,-8.4788,-8.1491,-6.0266,-14.0163,-7.9335,-7.7675,-5.6444,-5.5689,-11.0763,-8.1198,-7.6498,-3.1096,-7.2626,-8.4606,-7.4786,-4.4582,-3.6252,-2.0725,-2.1154,-3.1594,-4.8181,-5.92,-3.3765,0.406666667,-4.44
197303,-6.7903,-4.2013,-2.6862,-0.9294,-1.8052,-4.9387,-2.5696,-2.2392,-2.2935,-0.153,-5.0963,-4.187,-1.8696,-1.8353,-0.2074,-3.8926,-4.1042,-1.8518,-2.3818,0.8214,-0.8559,-0.9978,1.8266,1.8773,1.5699,0.436666667,-0.84
197304,-11.773,-9.9036,-6.3812,-6.3581,-5.4006,-14.2898,-9.3109,-5.7118,-4.2591,-4.8823,-11.3082,-6.132,-3.8077,-3.6767,-4.3036,-10.9537,-8.263,-2.775,-2.8407,-4.6427,-5.9404,-3.3793,-2.159,-0.6595,-2.7667,0.463333333,-5.16
197305,-11.06,-11.0063,-9.3497,-7.6396,-8.3009,-11.1832,-9.3749,-7.7523,-6.2325,-9.0866,-8.7809,-8.1674,-4.6663,-2.7948,-7.3209,-7.2674,-7.5037,-2.1545,-2.5361,-4.5471,0.1849,-1.1661,-0.9267,-3.2751,-5.6095,0.496666667,-2.43
197306,-4.8488,-4.1166,-4.5498,-2.8818,-2.3581,-6.9645,-4.0516,-2.6886,-2.235,-1.6033,-6.5218,-2.9436,-1.7346,-0.9393,-2.9258,-4.6602,-3.8762,-3.0874,-0.9388,-3.7299,-0.379,-0.3555,0.8136,-0.7754,-2.0291,0.513333333,-1.05
197307,18.8809,16.108,11.9724,13.474,10.3992,22.0069,13.5183,11.0318,6.8423,9.8991,19.7569,9.824,7.0282,2.0601,7.7097,15.2295,8.8884,6.9644,3.1221,9.1155,5.4012,5.4572,-0.1794,1.9957,4.2202,0.553333333,5.69
197308,-5.4785,-6.8029,-5.8183,-5.8697,-4.5109,-3.1255,-6.9319,-4.8316,-5.0746,-3.9994,-2.9483,-4.2691,-4.1312,-2.3684,-0.7749,-2.6399,-0.8826,-2.1048,-3.185,0.1295,-3.5474,-2.4332,-3.6972,-2.3787,0.7817,0.616666667,-3.12
197309,11.9162,11.4566,6.7503,7.7836,7.0579,10.9799,11.0521,11.5698,7.0591,10.257,11.1426,10.4484,10.0697,9.0558,10.4922,10.0208,11.2444,11.5886,9.5084,10.8914,-0.1193,7.7678,8.7167,8.5755,8.2683,0.673333333,5.43
197310,-2.8515,0.5721,1.0526,0.3233,1.2528,-3.0921,-3.5551,1.625,1.1173,1.4504,-3.8648,2.4832,0.488,-0.7091,1.3555,-2.6481,-0.9094,1.2824,-0.7,2.5071,0.4563,-0.6963,0.2898,-3.011,2.5475,0.676666667,-0.18
197311,-24.9331,-21.5969,-18.9797,-16.7583,-18.0043,-23.4309,-20.3087,-19.1423,-15.6671,-15.9422,-22.9275,-18.1695,-15.9361,-12.3079,-16.0841,-20.3416,-17.0349,-14.3695,-11.9642,-15.1088,-10.7072,-12.7209,-10.7978,-6.3256,-8.2484,0.63,-12.19
197312,-3.7514,-4.6196,-3.8024,-2.9337,-4.1897,-0.3993,-4.8521,-0.5393,-1.2989,-0.8865,-1.3684,0.746,0.665,0.6865,2.3633,0.1468,2.9196,6.7241,2.579,7.1654,-2.0518,0.875,7.2419,5.0292,11.1342,0.616666667,1.25
197401,10.272,14.3417,14.8456,12.8693,18.8742,4.4891,11.4856,9.2545,10.6806,13.4621,5.198,4.5633,8.5097,8.0153,11.5617,-1.5895,2.0552,2.9239,7.4319,5.6863,-2.0148,0.6397,-2.8911,0.7426,-0.0824,0.61,0.46
197402,-0.4519,-0.7899,-0.1771,-0.1489,1.0859,0.3791,1.2214,1.1939,1.8324,4.1294,-2.4944,-0.0831,1.5936,0.5434,2.336,-2.4421,0.7337,2.4059,1.6876,3.7003,-1.348,1.8056,-0.9469,2.8152,3.8127,0.616666667,0.11
197403,0.2682,-0.8401,0.5101,1.5045,1.8624,-1.6273,2.1563,-1.6035,-0.9799,0.6495,-1.8294,-0.9642,-3.1134,-1.4587,-1.0048,-2.596,-3.3819,-4.7338,-2.7835,-2.5189,-1.5556,-3.5372,-2.3255,-3.481,-4.7587,0.59,-2.25
197404,-4.7359,-5.9033,-5.0726,-5.43,-4.0287,-8.2904,-6.2385,-5.7746,-3.9691,-3.3809,-6.219,-7.3072,-4.4076,-5.8291,-2.3637,-6.9122,-6.792,-5.9695,-6.6233,-1.6109,-3.0502,-4.2441,-5.0152,-6.0677,-5.4214,0.63,-4.54
197405,-8.2743,-7.2997,-8.1869,-6.7869,-6.1152,-6.5461,-7.5495,-7.7112,-7.115,-7.5688,-6.9557,-9.2607,-6.6911,-7.0426,-8.2956,-6.3674,-8.8049,-5.3673,-5.7932,-7.646,-0.3819,-3.5371,-5.6041,-3.327,-7.8042,0.686666667,-3.93
197406,-3.6801,-3.3515,-2.2222,-2.1768,-1.5653,-3.7631,-3.0823,-2.7401,-0.5559,-0.476,-4.5688,-2.5573,-3.4521,-4.087,-0.4608,-2.5546,-3.5199,-2.8009,-5.4039,-3.3137,-1.4878,-2.7332,-1.8008,-2.1211,1.5699,0.7,-2.23
197407,-8.5456,-5.5625,-5.1822,-4.6132,-3.9571,-7.2553,-3.8593,-4.1338,-3.7251,-2.7829,-6.7227,-2.5965,-2.1621,-3.1338,0.9727,-8.7236,-5.9336,-2.0923,-0.8681,-0.797,-10.9922,-4.1501,-3.6979,-4.1023,-5.1037,0.683333333,-7.35
197408,-9.2344,-8.2372,-7.5534,-7.522,-7.0445,-9.6909,-11.0387,-6.3746,-7.803,-5.4609,-10.9991,-10.2247,-6.6841,-6.9036,-6.8741,-11.7515,-8.7946,-8.357,-6.7075,-6.1601,-9.9553,-7.629,-4.514,-7.7518,-8.6429,0.633333333,-8.75
197409,-13.4592,-8.3223,-6.8005,-6.9356,-8.4589,-12.0908,-7.0373,-8.1147,-7.6102,-7.1827,-13.041,-8.8581,-6.9386,-4.6389,-6.4537,-11.7792,-7.1297,-4.8581,-6.337,-8.1215,-14.7521,-9.8505,-4.8522,-5.1296,-6.6263,0.703333333,-10.96
197410,16.9598,7.1642,6.9585,7.8464,8.8335,16.0347,10.7417,7.542,7.6498,6.4591,18.6379,10.755,6.9507,8.5552,10.1929,21.3468,13.0646,11.8077,9.6551,10.3515,22.3391,13.9332,13.3998,10.5845,1.3135,0.64,16.61
197411,-6.0607,-5.5491,-5.0221,-5.22,-6.805,-5.2583,-4.5728,-3.8925,-5.2096,-6.9178,-4.4203,-4.0662,-3.0812,-4.1514,-1.9392,-2.211,-0.4523,-1.4839,-3.8485,-6.5951,-4.6107,-3.2869,-4.1059,-2.3229,-4.1065,0.62,-3.97
197412,-7.1546,-8.0748,-7.3264,-7.4453,-9.3138,-6.2175,-6.1678,-5.9521,-6.7585,-5.7272,-5.6045,-4.3972,-4.2457,-5.0989,-7.2347,-4.3959,-2.4842,-3.9974,-1.9956,-9.6519,-3.7992,0.3563,1.4302,-1.0444,1.8779,0.583333333,-2.75
197501,25.464,29.5017,28.1608,27.8439,33.8763,21.9158,26.1202,26.3358,27.5856,29.7109,19.0432,24.9656,22.0736,23.4015,29.2039,15.5163,20.4446,23.9519,24.3605,27.8984,9.2216,13.8965,13.7987,19.7621,15.6642,0.606666667,14.24
197502,7.7488,5.3314,3.2366,3.478,4.7729,9.0889,6.6232,1.5183,3.716,1.9936,7.3174,3.1793,2.9501,4.7013,4.6562,6.4626,2.368,1.8331,3.2327,2.5341,9.6448,2.6481,3.7918,2.1077,-3.2435,0.57,5.99
197503,8.9581,10.625,9.0279,7.8584,9.8831,6.3828,6.8249,7.1852,5.9316,8.2952,5.8779,6.8913,3.7796,7.297,5.3194,5.971,6.4925,5.2093,5.3724,4.2132,2.689,1.696,-1.2179,6.1963,6.1513,0.473333333,3.07
197504,7.1189,6.3666,4.1667,2.9125,2.9486,6.4481,3.9597,2.7317,1.3665,4.1679,5.4491,5.291,5.1239,3.8622,3.2777,6.8986,3.1637,2.318,6.0938,4.5109,5.6133,4.758,0.9027,5.2961,5.0217,0.426666667,4.67
197505,11.656,11.1152,8.4346,7.744,6.7753,11.8185,7.7693,7.1212,7.8658,7.8299,5.3811,8.128,4.2801,8.2409,1.2443,7.6429,5.9242,5.5947,4.1419,5.2503,4.9949,8.587,4.7078,-0.2691,0.9556,0.43,5.63
197506,5.7419,7.6996,7.4919,8.9699,8.0586,9.7599,7.1043,6.7758,8.4582,2.8498,5.7204,5.1319,7.361,6.029,4.7438,5.2736,7.899,6.9177,10.5729,8.1601,3.5594,7.1225,4.8435,6.752,7.4251,0.43,5.24
197507,-1.5081,0.2006,-1.5959,-0.3158,-0.5791,-3.2466,-3.3518,-2.3528,-3.737,-4.0897,-5.2587,-3.4062,-3.5883,-3.6466,-5.9723,-7.2705,-6.3642,-4.5452,-4.6124,-6.3372,-8.1481,-4.172,-4.4879,-5.6733,-1.5548,0.443333333,-6.11
197508,-7.0396,-6.4731,-4.8614,-5.3609,-7.6232,-4.4232,-4.0565,-5.2499,-4.1697,-8.3446,-3.9915,-3.3355,-3.4555,-4.105,-5.6436,-4.526,-3.5772,-2.6592,-2.3636,-0.6876,-2.0153,-1.8045,-1.8058,2.2451,-4.4637,0.456666667,-2.37
197509,-5.3367,-2.4901,-3.2929,-2.9494,-3.9365,-3.3434,-4.0051,-3.5104,-3.3065,-4.9418,-5.2179,-2.8375,-3.9002,-4.1089,-4.028,-4.4319,-3.1619,-3.6234,-3.5746,-4.1264,-4.5286,-1.3177,-2.3715,-4.316,-5.3542,0.496666667,-3.73
197510,1.501,1.3388,2.7779,2.7518,0.9865,2.1275,4.1319,1.5415,3.6722,4.8926,2.156,3.8641,3.6007,5.0834,0.3741,5.5762,5.8884,6.9379,5.1774,6.8983,7.1756,5.6507,4.443,6.6968,3.9012,0.523333333,5.87
197511,0.0907,1.98,2.0463,2.4611,3.6779,-0.0012,3.3033,1.9709,4.3198,3.8934,2.1771,2.8905,4.6924,4.0818,1.1015,2.943,3.8273,3.6908,8.1004,5.5629,3.3425,2.2177,3.085,2.8423,4.68,0.5,3.06
197512,-0.9134,-1.2519,-1.2057,-0.9797,-1.381,-2.6645,-1.3737,0.6854,-0.747,-2.0756,-0.7752,-0.7568,0.6889,-0.2881,3.0623,-2.1367,0.7864,0.0314,-0.8977,-0.1566,-2.6661,0.8819,0.296,0.6131,5.2476,0.483333333,-1.12
197601,15.866,17.0807,21.1745,22.4443,26.9557,12.8741,16.7156,16.6975,21.2379,26.7663,15.8479,15.0745,16.9442,18.7449,22.2819,12.9069,13.5393,16.1524,18.4689,22.8067,11.0322,9.4908,13.9493,17.2713,15.1633,0.453333333,12.63
197602,9.8363,7.2083,10.5887,12.387,15.8495,7.5969,6.286,7.3042,8.3371,11.5492,4.3288,3.7608,5.4815,7.3068,13.2638,0.443,3.3774,4.0786,5.5418,3.7623,-2.3126,1.4027,-0.887,-0.8122,9.4385,0.43,0.66
197603,3.5633,2.3005,2.0458,0.7488,1.5163,1.2497,0.6151,0.2711,1.2057,2.3152,0.8657,0.8679,1.9009,1.9714,1.9401,1.1105,2.2917,1.1129,1.7359,6.6311,2.9631,3.5983,3.4209,2.6586,-1.0107,0.403333333,2.73
197604,-1.4484,-0.6959,-2.8386,-1.1274,-1.6569,-0.9731,-1.7179,-0.7712,-0.8243,-1.5803,-1.7291,0.0313,-0.5658,-1.0502,-0.4912,-1.4319,-1.306,-0.6933,-2.0933,-3.7493,-2.2602,0.2984,1.8008,0.7118,1.1439,0.386666667,-1.07
197605,-1.8226,-1.6378,-1.5796,-3.5382,-4.768,-0.9864,-1.9716,-0.6867,-2.6568,-4.3915,-1.9933,-1.3481,-1.635,-1.4641,-3.1009,-2.1187,-1.1871,-1.0497,-3.2719,0.895,-1.0609,0.5512,-0.8792,-2.1734,1.3821,0.396666667,-0.97
197606,4.1824,2.2434,2.1024,3.1462,2.0364,2.3686,3.1476,3.6052,3.3525,6.2002,4.6985,5.2847,6.5871,4.3102,8.1334,4.2019,4.8941,7.1688,7.7466,4.4898,4.461,3.9825,5.6098,5.8956,2.9431,0.406666667,4.48
197607,-1.1215,-1.8272,0.766,-0.2923,1.1297,-0.9786,-0.1571,2.6658,0.229,1.444,-1.6264,-0.4698,0.4484,0.8944,0.1496,-1.66,0.6065,0.4592,1.4795,1.3865,-1.6182,0.1931,0.1127,-0.3721,2.6457,0.423333333,-0.6
197608,-4.3283,-1.5421,-1.1832,-1.3991,-1.5681,-4.3169,-2.012,-2.6301,-1.0246,-1.5719,-2.7238,-1.2773,-1.0235,0.0155,-4.0447,-2.71,0.4458,1.5602,-1.2776,0.4324,-0.17,0.4218,1.9516,-0.7629,1.0591,0.44,-0.14
197609,2.2166,2.01,1.0262,2.1751,1.9507,4.1641,4.1664,2.7091,3.2604,2.0273,3.5426,2.6864,2.5796,2.7807,0.8855,2.3539,2.165,2.8811,2.895,1.3082,1.5701,4.3952,3.2691,3.8251,-0.6227,0.443333333,2.5
197610,-2.7953,-1.4781,-1.5775,-1.5445,-2.3464,-2.8364,-3.1136,-2.3092,-1.4,-1.1058,-3.2689,-0.0786,-1.5968,-1.0615,-3.6711,-2.3201,-1.5414,-1.1596,-1.4298,-2.946,-2.5131,-2.4987,-0.6925,-2.9828,-4.0107,0.423333333,-2.01
197611,5.7176,3.2216,1.9169,2.377,2.8016,3.1524,3.3553,2.7465,4.2058,5.096,3.7493,3.394,3.2523,4.3293,7.1002,4.3082,3.3279,3.2845,1.9389,1.6837,-1.6614,0.1367,2.1005,1.7789,4.3514,0.416666667,0.76
197612,10.8366,9.4541,9.5469,10.9611,10.0321,9.1763,9.317,9.4946,9.5697,11.1847,5.8251,9.4725,8.7883,8.3236,8.2755,6.141,6.9501,7.5036,9.4737,9.5148,3.9547,7.2916,5.6064,7.6757,7.5952,0.403333333,6.05
197701,2.8441,4.3483,2.6675,4.6181,5.7595,-0.2823,2.2357,-0.0653,2.0468,3.3028,-2.3234,-0.0976,1.0709,1.2448,0.6177,-4.4082,-2.6216,-2.5415,0.0963,1.6005,-7.7617,-3.3359,-1.021,-1.5112,-0.1505,0.386666667,-3.69
197702,-0.4796,-0.3432,-0.4664,-0.4116,0.4204,-1.6619,-1.1582,-0.3948,0.1096,-1.6029,-3.9895,-1.1484,-2.3539,0.2268,-3.5619,-3.0269,-1.9956,-2.041,-1.7741,-2.2099,-1.2471,-3.29,-0.7695,-2.1349,-0.9339,0.37,-1.6
197703,0.072,0.2391,1.4863,1.4505,1.3217,0.381,-0.5601,1.3258,-0.3307,-0.5777,-0.0743,1.4212,-0.253,0.3002,0.3002,-1.862,0.2928,0.8227,0.5275,4.9323,-1.5959,-1.823,-1.2822,-0.6759,0.2214,0.363333333,-0.99
197704,1.2529,0.232,1.8154,2.6564,2.526,1.1783,1.4244,1.202,2.3115,2.8713,0.4792,0.8116,1.9757,2.6694,2.2763,-0.4598,2.0438,2.5995,3.0386,2.7234,-2.2075,2.1642,1.4413,3.6715,5.9926,0.37,0.53
197705,-1.77,-0.2615,0.4573,0.1058,1.3073,0.887,-1.1758,-0.6339,1.0238,-1.7813,-0.8616,0.2028,0.5535,0.7794,0.2936,-0.5012,-0.823,0.0161,-1.2574,-1.2979,-2.3957,-0.8257,0.6513,-1.699,-3.0131,0.376666667,-1.09
197706,5.8033,6.4757,7.0363,5.6679,7.2592,8.6324,6.0016,6.3555,6.046,8.5358,8.8387,6.3284,6.1339,4.8673,6.2836,6.2907,5.1249,4.8431,4.6105,6.1772,5.9968,3.9594,2.9991,5.0364,1.992,0.383333333,5.11
197707,1.1698,0.9247,1.061,0.6192,1.1693,-1.2905,-0.0835,-0.6654,0.8296,0.3162,0.0314,-0.0065,-1.1341,-1.3275,-0.6561,-1.0429,-3.1571,-0.618,-1.1048,-4.3787,-1.1963,-2.7149,-0.767,-0.1786,-4.873,0.396666667,-1.27
197708,0.9181,-0.3199,-0.4193,-1.3272,-1.6725,0.6164,-0.8107,-1.5111,-0.8359,-1.5427,1.8584,-1.2328,-0.7776,-0.5444,-1.3953,-1.4281,-1.0783,-1.9445,-2.0751,-3.7553,1.1893,-3.5329,-2.9236,-4.8121,-4.2044,0.42,-1.31
197709,2.3665,2.302,0.8558,1.8755,1.3634,1.3039,0.9864,1.7423,0.1733,-1.4192,2.1282,1.4778,1.1699,0.2921,0.3457,1.0066,0.087,0.748,0.4826,-1.0462,-0.8625,-0.8146,2.2628,0.3903,-0.1115,0.43,0.16
197710,-4.6566,-2.6265,-2.1504,-1.3842,-2.101,-5.253,-2.5688,-3.9663,0.2016,-1.6136,-3.4263,-2.1149,-2.4245,-2.4716,-2.6369,-3.9822,-3.049,-2.9027,-3.9871,-4.8797,-4.4006,-4.1259,-5.0404,-2.4979,-3.5959,0.453333333,-3.89
197711,9.394,8.6179,8.255,6.6594,9.0576,8.3766,9.5039,8.8396,7.1176,8.1481,6.8294,7.6007,5.981,6.148,8.1126,7.2808,6.0438,5.5042,7.0831,7.1663,3.535,3.3069,3.004,2.9492,4.6905,0.473333333,4.5
197712,4.7533,3.5416,2.6551,2.7364,1.7315,3.0596,1.9361,0.4873,0.5445,1.5928,1.5326,0.6843,1.7735,1.0321,0.7546,0.4441,0.8225,0.5996,-0.2495,-0.6029,0.0886,1.1144,1.1928,0.3714,1.3481,0.493333333,0.76
197801,-1.1759,-3.2797,-1.3733,-1.0977,0.2117,-5.359,-5.7229,-2.5249,-1.8161,-2.4578,-6.9276,-5.2511,-3.3298,-3.4964,-0.5734,-6.0495,-6.2084,-5.7644,-3.8803,-1.6951,-6.22,-7.2235,-5.4062,-4.9636,-2.9303,0.493333333,-5.52
197802,3.2668,3.1262,3.945,3.2668,3.5523,1.6988,1.5807,0.9929,2.2985,0.5752,0.5743,1.6821,0.5667,0.658,1.158,-1.2389,-0.6167,-0.7048,1.0286,-2.2621,-3.0734,-1.5255,2.426,-0.9997,-3.6242,0.48,-0.92
197803,8.307,7.3494,7.979,6.8083,8.2221,6.0925,5.9211,7.5497,6.3889,7.4911,5.5059,5.7247,4.7932,4.7133,8.2205,4.9715,4.872,4.8708,4.4709,4.8519,1.1522,3.9532,3.0217,2.8562,3.3967,0.493333333,3.38
197804,10.2429,8.9071,8.3537,7.3037,8.3766,10.0796,7.469,8.3748,7.2997,6.4487,10.0082,8.4746,7.7189,4.916,6.4418,8.6322,7.2967,5.3153,5.6351,8.5571,11.8524,8.5837,4.647,5.0998,5.2775,0.51,8.42
197805,8.4403,6.2251,8.8821,6.3507,8.0695,7.1131,7.516,4.8092,4.1539,5.4025,6.3468,5.2966,5.3342,2.1675,3.8351,4.7176,3.8923,1.3077,2.4282,3.7529,1.3862,1.3629,-0.0788,1.1141,1.9846,0.526666667,2.27
197806,0.776,0.9129,-0.1176,0.1926,0.2684,-1.2211,-2.7286,0.5748,3.3739,-0.1784,-0.7753,-0.9615,0.4305,0.9104,0.6295,-1.0602,-0.566,0.2057,0.1781,-0.6362,-1.1984,-3.0322,-1.9955,-1.776,-0.8089,0.53,-1.15
197807,6.6969,5.9678,6.0946,4.8838,4.7524,7.9818,5.8808,4.8973,6.1296,6.9799,6.6159,4.8647,4.4272,4.4045,3.9669,6.2275,5.7869,6.5405,5.7157,9.9305,7.4523,4.8157,3.6841,4.355,4.7566,0.536666667,5.67
197808,9.8119,9.575,8.3991,7.9926,10.2267,9.2482,7.1737,9.3226,7.2283,9.5072,7.855,8.43,6.7766,4.8973,9.7732,7.7254,6.2168,4.1102,4.134,2.8997,2.5816,3.3834,4.3777,2.8865,0.2281,0.553333333,4.31
197809,-0.9752,0.1146,-1.7629,-0.1625,0.2107,-1.7474,-1.3198,-1.5277,0.4566,-1.8238,-3.2097,-0.6971,-1.5276,-0.2974,-0.9108,-3.302,-2.2614,0.6275,-0.004,-1.1597,-3.2346,0.3462,1.9202,0.3444,0.8932,0.58,-0.81
197810,-26.7095,-23.2942,-21.8396,-18.5819,-21.4502,-24.9332,-18.7505,-18.3503,-14.9777,-19.1731,-19.3305,-18.9015,-13.6739,-14.3219,-19.8552,-15.7458,-13.3829,-13.5012,-11.7634,-14.6496,-8.3288,-9.4588,-7.0494,-9.2968,-12.1169,0.62,-11.23
197811,8.6923,7.4396,6.7214,4.35,4.3323,11.5,5.605,4.1866,3.0242,6.0798,7.2463,5.2561,3.864,2.9795,3.3113,4.6296,2.666,3.2048,1.917,2.7388,2.4967,2.7918,3.7722,3.6518,2.546,0.666666667,3.41
197812,3.5321,3.2618,2.2909,1.1374,0.6696,3.0046,3.2637,1.8364,2.5083,1.8442,2.9084,1.6576,0.45,1.4436,3.2077,1.0843,1.5756,1.2315,0.8642,0.1236,3.5238,1.1487,0.4227,0.1303,-0.7494,0.72,1.66
197901,9.9175,9.9849,8.4262,10.5975,11.8164,8.5263,8.3565,8.0545,7.1681,10.349,6.8784,7.1347,7.449,7.0598,9.6448,5.8379,5.3577,6.0976,8.5349,6.707,2.2329,5.015,4.1974,5.3594,7.6381,0.75,5
197902,-2.9123,-3.5267,-2.5874,-2.8069,-1.421,-2.8152,-3.0562,-2.987,-3.0709,-2.3723,-4.8758,-1.9194,-2.3467,-1.4998,-0.8788,-4.3175,-3.5448,-3.2857,-3.0843,-4.1927,-3.9997,-2.3355,-2.2311,-1.9014,-2.8166,0.76,-2.83
